commit_hash,file_name,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr
c2b9938e9cde7fad69688f5a15680a90fd9ccba8,2048.apk,0,0,0,11.8896875,3,14,0.0,1,25,104,14,104,12.5,52.0,52.0,1,77,37.0,1.084106499855442,1.0,
c2b9938e9cde7fad69688f5a15680a90fd9ccba8,AndroidManifest.xml,2,2,29,32.35505787037037,3,15,0.9836065573770492,1,25,104,15,104,12.5,52.0,52.0,1,78,38.0,1.0226015539614717,1.0,-0.38997500048077083
c2b9938e9cde7fad69688f5a15680a90fd9ccba8,assets/2048,1,1,1,99.81688657407408,2,4,1.0,0,12,58,4,58,6.0,29.0,29.0,1,79,3.0,1.006941473496466,1.0,-0.5283208335737187
aa189827e3950d6cabcbee819410e217672f623d,2048-android-release.apk,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,80,39.0,0.0,1.0,
aa189827e3950d6cabcbee819410e217672f623d,2048.apk,0,0,0,260.10373842592594,3,15,0.0,1,0,0,15,0,0.0,0.0,0.0,1,81,40.0,1.003844619866103,1.0,
aa189827e3950d6cabcbee819410e217672f623d,AndroidManifest.xml,3,3,29,260.10373842592594,3,16,0.984375,1,0,0,16,0,0.0,0.0,0.0,1,82,41.0,1.0019223099330516,1.0,-0.5306390622295664
aa189827e3950d6cabcbee819410e217672f623d,build.gradle,3,3,42,292.6401388888889,3,2,0.9333333333333333,0,0,0,2,0,0.0,0.0,0.0,1,83,42.0,1.0012302428901003,1.0,-0.5306390622295664
aa189827e3950d6cabcbee819410e217672f623d,gradle/wrapper/gradle-wrapper.properties,2,2,6,292.6401388888889,3,2,0.75,0,0,0,2,0,0.0,0.0,0.0,1,84,42.0,1.0009045780885515,1.0,-0.5
aa189827e3950d6cabcbee819410e217672f623d,ic_launcher-web_feature.jpg,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,85,43.0,1.0009045780885515,1.0,
aa189827e3950d6cabcbee819410e217672f623d,ic_launcher-web_feature.png,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,86,44.0,1.0009045780885515,1.0,
aa189827e3950d6cabcbee819410e217672f623d,ic_launcher-web_promo.jpg,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,87,45.0,1.0009045780885515,1.0,
aa189827e3950d6cabcbee819410e217672f623d,ic_launcher-web_promo.png,0,0,0,0.0,1,0,1.0,0,0,0,1,0,0.0,0.0,0.0,1,88,46.0,1.0009045780885515,1.0,
44c3429fa1560df5db1368ea79ff6a59b93dae77,README.md,1,0,34,347.4172337962963,2,9,0.5238095238095238,0,0,0,9,0,0.0,0.0,0.0,1,3,3.0,1.0028783834039343,1.0,0.0
7217b288bab7b3a2f21f157468d3ba436f78ea47,assets/2048,1,1,1,475.7859722222222,3,5,1.0,0,0,0,5,0,0.0,0.0,0.0,1,89,4.0,1.0021017853791052,1.0,0.0
